# Comments, added manuallyw


CORRECTION,S16,1973,137,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,147,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect between 00:00 and 02:42 and 13 36 and 13:48"
CORRECTION,S16,1973,152,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect from 20:59 and 21:51"
CORRECTION,S16,1973,157,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset (2)"
CORRECTION,S16,1973,159,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect from 20:20 and 22:00"
CORRECTION,S16,1973,164,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,171,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect from 13:55 to 18:24"
CORRECTION,S16,1973,176,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,184,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,192,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,200,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,208,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,213,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect from 13:59 and 19:38"
CORRECTION,S16,1973,222,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,227,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,236,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,243,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect from 13:10 and 17:51"
CORRECTION,S16,1973,246,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect from 11:23 and 15:19"
CORRECTION,S16,1973,255,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,264,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,269,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1973,278,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
