t1,t2,station,channel,location
1970-01-31T00:00:00.258000Z,1970-02-01T00:00:03.729698Z,S12,MH1,00
1970-01-31T00:00:00.277000Z,1970-02-01T00:00:03.748698Z,S12,MH2,00
1970-02-01T00:00:00.510000Z,1970-02-02T00:00:03.981698Z,S12,MHZ,00
1970-02-01T00:00:00.472000Z,1970-02-02T00:00:03.943698Z,S12,MH1,00
1970-02-01T00:00:00.491000Z,1970-02-02T00:00:03.962698Z,S12,MH2,00
1970-02-02T00:00:00.544000Z,1970-02-03T00:00:04.015698Z,S12,MHZ,00
1970-02-02T00:00:00.506000Z,1970-02-03T00:00:03.977698Z,S12,MH1,00
1970-02-02T00:00:00.525000Z,1970-02-03T00:00:03.996698Z,S12,MH2,00
1970-02-03T00:00:00.544000Z,1970-02-04T00:00:04.015698Z,S12,MHZ,00
1970-02-03T00:00:00.506000Z,1970-02-04T00:00:03.977698Z,S12,MH1,00
1970-02-03T00:00:00.525000Z,1970-02-04T00:00:03.996698Z,S12,MH2,00
1970-02-04T00:00:00.558000Z,1970-02-05T00:00:04.029698Z,S12,MHZ,00
1970-02-04T00:00:00.520000Z,1970-02-05T00:00:03.991698Z,S12,MH1,00
1970-02-04T00:00:00.539000Z,1970-02-05T00:00:04.010698Z,S12,MH2,00
1970-02-05T00:00:00.558000Z,1970-02-06T00:00:04.029698Z,S12,MHZ,00
1970-02-05T00:00:00.520000Z,1970-02-06T00:00:03.991698Z,S12,MH1,00
1970-02-05T00:00:00.539000Z,1970-02-06T00:00:04.010698Z,S12,MH2,00
1970-02-06T00:00:00.570000Z,1970-02-07T00:00:04.041698Z,S12,MHZ,00
1970-02-06T00:00:00.532000Z,1970-02-07T00:00:04.003698Z,S12,MH1,00
1970-02-06T00:00:00.551000Z,1970-02-07T00:00:04.022698Z,S12,MH2,00
1970-02-07T00:00:00.571000Z,1970-02-08T00:00:04.042698Z,S12,MHZ,00
1970-02-07T00:00:00.533000Z,1970-02-08T00:00:04.004698Z,S12,MH1,00
1970-02-07T00:00:00.552000Z,1970-02-08T00:00:04.023698Z,S12,MH2,00
1970-02-08T00:00:00.595000Z,1970-02-08T17:50:06.934623Z,S12,MHZ,00
1970-02-08T00:00:00.557000Z,1970-02-08T17:50:06.896623Z,S12,MH1,00
1970-02-08T00:00:00.576000Z,1970-02-08T17:50:06.915623Z,S12,MH2,00
1970-02-09T00:05:20.595982Z,1970-02-10T00:00:04.067680Z,S12,MHZ,00
1970-02-09T00:05:20.557982Z,1970-02-10T00:00:04.029680Z,S12,MH1,00
1970-02-09T00:05:20.576982Z,1970-02-10T00:00:04.048680Z,S12,MH2,00
1970-02-10T00:00:00.618000Z,1970-02-11T00:00:04.089698Z,S12,MHZ,00
1970-02-10T00:00:00.580000Z,1970-02-11T00:00:04.051698Z,S12,MH1,00
1970-02-10T00:00:00.599000Z,1970-02-11T00:00:04.070698Z,S12,MH2,00
1970-02-11T00:00:00.628000Z,1970-02-12T00:00:04.099698Z,S12,MHZ,00
1970-02-11T00:00:00.590000Z,1970-02-12T00:00:04.061698Z,S12,MH1,00
1970-02-11T00:00:00.609000Z,1970-02-12T00:00:04.080698Z,S12,MH2,00
1970-02-12T00:00:00.641000Z,1970-02-13T00:00:03.508925Z,S12,MHZ,00
1970-02-12T00:00:00.603000Z,1970-02-13T00:00:03.470925Z,S12,MH1,00
1970-02-12T00:00:00.622000Z,1970-02-13T00:00:03.489925Z,S12,MH2,00
1970-02-13T00:00:00.139000Z,1970-02-14T00:00:04.214472Z,S12,MHZ,00
1970-02-13T00:00:00.101000Z,1970-02-14T00:00:04.176472Z,S12,MH1,00
1970-02-13T00:00:00.120000Z,1970-02-14T00:00:04.195472Z,S12,MH2,00
1970-02-14T00:00:00.653000Z,1970-02-15T00:00:04.124698Z,S12,MHZ,00
1970-02-14T00:00:00.615000Z,1970-02-15T00:00:04.086698Z,S12,MH1,00
1970-02-14T00:00:00.634000Z,1970-02-15T00:00:04.105698Z,S12,MH2,00
1970-02-15T00:00:00.655000Z,1970-02-16T00:00:04.126698Z,S12,MHZ,00
1970-02-15T00:00:00.617000Z,1970-02-16T00:00:04.088698Z,S12,MH1,00
1970-02-15T00:00:00.636000Z,1970-02-16T00:00:04.107698Z,S12,MH2,00
1970-02-16T00:00:00.655000Z,1970-02-17T00:00:03.522925Z,S12,MHZ,00
1970-02-16T00:00:00.617000Z,1970-02-17T00:00:03.484925Z,S12,MH1,00
1970-02-16T00:00:00.636000Z,1970-02-17T00:00:03.503925Z,S12,MH2,00
1970-02-17T00:00:00.230000Z,1970-02-18T00:00:03.097925Z,S12,MHZ,00
1970-02-17T00:00:00.192000Z,1970-02-18T00:00:03.059925Z,S12,MH1,00
1970-02-17T00:00:00.211000Z,1970-02-18T00:00:03.078925Z,S12,MH2,00
1970-02-18T00:00:00.149000Z,1970-02-19T00:00:02.413151Z,S12,MHZ,00
1970-02-18T00:00:00.111000Z,1970-02-19T00:00:02.375151Z,S12,MH1,00
1970-02-18T00:00:00.130000Z,1970-02-19T00:00:02.394151Z,S12,MH2,00
1970-02-19T00:00:00.137000Z,1970-02-19T20:04:38.929453Z,S12,MHZ,00
1970-02-19T00:00:00.099000Z,1970-02-19T20:04:38.891453Z,S12,MH1,00
1970-02-19T00:00:00.118000Z,1970-02-19T20:04:38.910453Z,S12,MH2,00
1970-02-20T01:56:49.049810Z,1970-02-21T00:00:02.106414Z,S12,MHZ,00
1970-02-20T01:56:49.011810Z,1970-02-21T00:00:02.068414Z,S12,MH1,00
1970-02-20T01:56:49.030810Z,1970-02-21T00:00:02.087414Z,S12,MH2,00
1970-02-21T00:00:00.518000Z,1970-02-22T00:00:02.178377Z,S12,MHZ,00
1970-02-21T00:00:00.480000Z,1970-02-22T00:00:02.140377Z,S12,MH1,00
1970-02-21T00:00:00.499000Z,1970-02-22T00:00:02.159377Z,S12,MH2,00
1970-02-22T00:00:00.498000Z,1970-02-23T00:00:02.158377Z,S12,MHZ,00
1970-02-22T00:00:00.460000Z,1970-02-23T00:00:02.120377Z,S12,MH1,00
1970-02-22T00:00:00.479000Z,1970-02-23T00:00:02.139377Z,S12,MH2,00
1970-02-23T00:00:00.649000Z,1970-02-24T00:00:01.705604Z,S12,MHZ,00
1970-02-23T00:00:00.611000Z,1970-02-24T00:00:01.667604Z,S12,MH1,00
1970-02-23T00:00:00.630000Z,1970-02-24T00:00:01.686604Z,S12,MH2,00
1970-02-24T00:00:00.199000Z,1970-02-25T00:00:01.859377Z,S12,MHZ,00
1970-02-24T00:00:00.161000Z,1970-02-25T00:00:01.821377Z,S12,MH1,00
1970-02-24T00:00:00.180000Z,1970-02-25T00:00:01.840377Z,S12,MH2,00
1970-02-25T00:00:00.315000Z,1970-02-26T00:00:01.975377Z,S12,MHZ,00
1970-02-25T00:00:00.277000Z,1970-02-26T00:00:01.937377Z,S12,MH1,00
1970-02-25T00:00:00.296000Z,1970-02-26T00:00:01.956377Z,S12,MH2,00
1970-02-26T00:00:00.465000Z,1970-02-27T00:00:02.125377Z,S12,MHZ,00
1970-02-26T00:00:00.427000Z,1970-02-27T00:00:02.087377Z,S12,MH1,00
1970-02-26T00:00:00.446000Z,1970-02-27T00:00:02.106377Z,S12,MH2,00
1970-02-27T00:00:00.303000Z,1970-02-28T00:00:02.567151Z,S12,MHZ,00
1970-02-27T00:00:00.265000Z,1970-02-28T00:00:02.529151Z,S12,MH1,00
1970-02-27T00:00:00.284000Z,1970-02-28T00:00:02.548151Z,S12,MH2,00
1970-02-28T00:00:00.120000Z,1970-03-01T00:00:03.591698Z,S12,MHZ,00
1970-02-28T00:00:00.082000Z,1970-03-01T00:00:03.553698Z,S12,MH1,00
1970-02-28T00:00:00.101000Z,1970-03-01T00:00:03.572698Z,S12,MH2,00
1970-03-01T00:00:00.670000Z,1970-03-02T00:00:03.537925Z,S12,MHZ,00
1970-03-01T00:00:00.632000Z,1970-03-02T00:00:03.499925Z,S12,MH1,00
1970-03-01T00:00:00.651000Z,1970-03-02T00:00:03.518925Z,S12,MH2,00
1970-03-02T00:00:00.391000Z,1970-03-03T00:00:03.862698Z,S12,MHZ,00
1970-03-02T00:00:00.353000Z,1970-03-03T00:00:03.824698Z,S12,MH1,00
1970-03-02T00:00:00.372000Z,1970-03-03T00:00:03.843698Z,S12,MH2,00
1970-03-03T00:00:00.434000Z,1970-03-04T00:00:03.905698Z,S12,MHZ,00
1970-03-03T00:00:00.396000Z,1970-03-04T00:00:03.867698Z,S12,MH1,00
1970-03-03T00:00:00.415000Z,1970-03-04T00:00:03.886698Z,S12,MH2,00
1970-03-04T00:00:00.446000Z,1970-03-05T00:00:03.917698Z,S12,MHZ,00
1970-03-04T00:00:00.408000Z,1970-03-05T00:00:03.879698Z,S12,MH1,00
1970-03-04T00:00:00.427000Z,1970-03-05T00:00:03.898698Z,S12,MH2,00
1970-03-05T00:00:00.452000Z,1970-03-06T00:00:03.923698Z,S12,MHZ,00
1970-03-05T00:00:00.414000Z,1970-03-06T00:00:03.885698Z,S12,MH1,00
1970-03-05T00:00:00.433000Z,1970-03-06T00:00:03.904698Z,S12,MH2,00
1970-03-06T00:00:00.442000Z,1970-03-07T00:00:03.913698Z,S12,MHZ,00
1970-03-06T00:00:00.404000Z,1970-03-07T00:00:03.875698Z,S12,MH1,00
1970-03-06T00:00:00.423000Z,1970-03-07T00:00:03.894698Z,S12,MH2,00
1970-03-07T00:00:00.448000Z,1970-03-08T00:00:03.919698Z,S12,MHZ,00
1970-03-07T00:00:00.410000Z,1970-03-08T00:00:03.881698Z,S12,MH1,00
1970-03-07T00:00:00.429000Z,1970-03-08T00:00:03.900698Z,S12,MH2,00
1970-03-08T00:00:00.335000Z,1970-03-09T00:00:03.806698Z,S12,MHZ,00
1970-03-08T00:00:00.297000Z,1970-03-09T00:00:03.768698Z,S12,MH1,00
1970-03-08T00:00:00.316000Z,1970-03-09T00:00:03.787698Z,S12,MH2,00
1970-03-09T00:00:00.440000Z,1970-03-10T00:00:03.911698Z,S12,MHZ,00
1970-03-09T00:00:00.402000Z,1970-03-10T00:00:03.873698Z,S12,MH1,00
1970-03-09T00:00:00.421000Z,1970-03-10T00:00:03.892698Z,S12,MH2,00
1970-03-10T00:00:00.425000Z,1970-03-11T00:00:03.896698Z,S12,MHZ,00
1970-03-10T00:00:00.387000Z,1970-03-11T00:00:03.858698Z,S12,MH1,00
1970-03-10T00:00:00.406000Z,1970-03-11T00:00:03.877698Z,S12,MH2,00
1970-03-11T00:00:00.422000Z,1970-03-11T22:11:09.252189Z,S12,MHZ,00
1970-03-11T00:00:00.384000Z,1970-03-11T22:11:09.214189Z,S12,MH1,00
1970-03-11T00:00:00.403000Z,1970-03-11T22:11:09.233189Z,S12,MH2,00
1970-03-12T03:00:09.802528Z,1970-03-13T00:00:03.915736Z,S12,MHZ,00
1970-03-12T03:00:09.764528Z,1970-03-13T00:00:03.877736Z,S12,MH1,00
1970-03-12T03:00:09.783528Z,1970-03-13T00:00:03.896736Z,S12,MH2,00
1970-03-13T00:00:00.425000Z,1970-03-14T00:00:03.896698Z,S12,MHZ,00
1970-03-13T00:00:00.387000Z,1970-03-14T00:00:03.858698Z,S12,MH1,00
1970-03-13T00:00:00.406000Z,1970-03-14T00:00:03.877698Z,S12,MH2,00
1970-03-14T00:00:00.520000Z,1970-03-15T00:00:03.991698Z,S12,MHZ,00
1970-03-14T00:00:00.482000Z,1970-03-15T00:00:03.953698Z,S12,MH1,00
1970-03-14T00:00:00.501000Z,1970-03-15T00:00:03.972698Z,S12,MH2,00
1970-03-15T00:00:00.412000Z,1970-03-16T00:00:03.883698Z,S12,MHZ,00
1970-03-15T00:00:00.374000Z,1970-03-16T00:00:03.845698Z,S12,MH1,00
1970-03-15T00:00:00.393000Z,1970-03-16T00:00:03.864698Z,S12,MH2,00
1970-03-16T00:00:00.402000Z,1970-03-17T00:00:03.873698Z,S12,MHZ,00
1970-03-16T00:00:00.364000Z,1970-03-17T00:00:03.835698Z,S12,MH1,00
1970-03-16T00:00:00.383000Z,1970-03-17T00:00:03.854698Z,S12,MH2,00
1970-03-17T00:00:00.368000Z,1970-03-18T00:00:03.839698Z,S12,MHZ,00
1970-03-17T00:00:00.330000Z,1970-03-18T00:00:03.801698Z,S12,MH1,00
1970-03-17T00:00:00.349000Z,1970-03-18T00:00:03.820698Z,S12,MH2,00
1970-03-18T00:00:00.466000Z,1970-03-19T00:00:03.937698Z,S12,MHZ,00
1970-03-18T00:00:00.428000Z,1970-03-19T00:00:03.899698Z,S12,MH1,00
1970-03-18T00:00:00.447000Z,1970-03-19T00:00:03.918698Z,S12,MH2,00
1970-03-19T00:00:00.681000Z,1970-03-20T00:00:02.945151Z,S12,MHZ,00
1970-03-19T00:00:00.643000Z,1970-03-20T00:00:02.907151Z,S12,MH1,00
1970-03-19T00:00:00.662000Z,1970-03-20T00:00:02.926151Z,S12,MH2,00
1970-03-20T00:00:00.499000Z,1970-03-21T00:00:02.914094Z,S12,MHZ,00
1970-03-20T00:00:00.461000Z,1970-03-21T00:00:02.876094Z,S12,MH1,00
1970-03-20T00:00:00.480000Z,1970-03-21T00:00:02.895094Z,S12,MH2,00
1970-03-21T00:00:00.703339Z,1970-03-22T00:00:02.363716Z,S12,MHZ,00
1970-03-21T00:00:00.665339Z,1970-03-22T00:00:02.325716Z,S12,MH1,00
1970-03-21T00:00:00.684339Z,1970-03-22T00:00:02.344716Z,S12,MH2,00
1970-03-22T00:00:00.596000Z,1970-03-23T00:00:02.256377Z,S12,MHZ,00
1970-03-22T00:00:00.558000Z,1970-03-23T00:00:02.218377Z,S12,MH1,00
1970-03-22T00:00:00.577000Z,1970-03-23T00:00:02.237377Z,S12,MH2,00
1970-03-23T00:00:00.664000Z,1970-03-24T00:00:01.871547Z,S12,MHZ,00
1970-03-23T00:00:00.626000Z,1970-03-24T00:00:01.833547Z,S12,MH1,00
1970-03-23T00:00:00.645000Z,1970-03-24T00:00:01.852547Z,S12,MH2,00
1970-03-24T00:00:00.192317Z,1970-03-25T00:00:01.852694Z,S12,MHZ,00
1970-03-24T00:00:00.154317Z,1970-03-25T00:00:01.814694Z,S12,MH1,00
1970-03-24T00:00:00.173317Z,1970-03-25T00:00:01.833694Z,S12,MH2,00
1970-03-25T00:00:00.440000Z,1970-03-26T00:00:02.100377Z,S12,MHZ,00
1970-03-25T00:00:00.402000Z,1970-03-26T00:00:02.062377Z,S12,MH1,00
1970-03-25T00:00:00.421000Z,1970-03-26T00:00:02.081377Z,S12,MH2,00
1970-03-26T00:00:00.565000Z,1970-03-27T00:00:02.225377Z,S12,MHZ,00
1970-03-26T00:00:00.527000Z,1970-03-27T00:00:02.187377Z,S12,MH1,00
1970-03-26T00:00:00.546000Z,1970-03-27T00:00:02.206377Z,S12,MH2,00
1970-03-27T00:00:00.594000Z,1970-03-28T00:00:02.254377Z,S12,MHZ,00
1970-03-27T00:00:00.556000Z,1970-03-28T00:00:02.216377Z,S12,MH1,00
1970-03-27T00:00:00.575000Z,1970-03-28T00:00:02.235377Z,S12,MH2,00
1970-03-28T00:00:00.463000Z,1970-03-28T23:56:25.972434Z,S12,MHZ,00
1970-03-28T00:00:00.425000Z,1970-03-28T23:56:25.934434Z,S12,MH1,00
1970-03-28T00:00:00.444000Z,1970-03-28T23:56:25.953434Z,S12,MH2,00
1970-03-29T00:05:27.595373Z,1970-03-30T00:00:02.010467Z,S12,MHZ,00
1970-03-29T00:05:27.557373Z,1970-03-30T00:00:01.972467Z,S12,MH1,00
1970-03-29T00:05:27.576373Z,1970-03-30T00:00:01.991467Z,S12,MH2,00
1970-03-30T00:00:09.390180Z,1970-03-31T00:00:03.201501Z,S12,MHZ,00
1970-03-30T00:00:09.352180Z,1970-03-31T00:00:03.163501Z,S12,MH1,00
1970-03-30T00:00:09.371180Z,1970-03-31T00:00:03.182501Z,S12,MH2,00
1970-03-31T00:00:00.173000Z,1970-04-01T00:00:03.644698Z,S12,MHZ,00
1970-03-31T00:00:00.135000Z,1970-04-01T00:00:03.606698Z,S12,MH1,00
1970-03-31T00:00:00.154000Z,1970-04-01T00:00:03.625698Z,S12,MH2,00
1970-04-01T00:00:00.338000Z,1970-04-02T00:00:03.809698Z,S12,MHZ,00
1970-04-01T00:00:00.300000Z,1970-04-02T00:00:03.771698Z,S12,MH1,00
1970-04-01T00:00:00.319000Z,1970-04-02T00:00:03.790698Z,S12,MH2,00
1970-04-02T00:00:00.343000Z,1970-04-03T00:00:03.814698Z,S12,MHZ,00
1970-04-02T00:00:00.305000Z,1970-04-03T00:00:03.776698Z,S12,MH1,00
1970-04-02T00:00:00.324000Z,1970-04-03T00:00:03.795698Z,S12,MH2,00
1970-04-03T00:00:00.350000Z,1970-04-04T00:00:03.821698Z,S12,MHZ,00
1970-04-03T00:00:00.312000Z,1970-04-04T00:00:03.783698Z,S12,MH1,00
1970-04-03T00:00:00.331000Z,1970-04-04T00:00:03.802698Z,S12,MH2,00
1970-04-04T00:00:00.334000Z,1970-04-05T00:00:03.805698Z,S12,MHZ,00
1970-04-04T00:00:00.296000Z,1970-04-05T00:00:03.767698Z,S12,MH1,00
1970-04-04T00:00:00.315000Z,1970-04-05T00:00:03.786698Z,S12,MH2,00
1970-04-05T00:00:00.322000Z,1970-04-06T00:00:03.793698Z,S12,MHZ,00
1970-04-05T00:00:00.284000Z,1970-04-06T00:00:03.755698Z,S12,MH1,00
1970-04-05T00:00:00.303000Z,1970-04-06T00:00:03.774698Z,S12,MH2,00
1970-04-06T00:00:00.313000Z,1970-04-07T00:00:03.784698Z,S12,MHZ,00
1970-04-06T00:00:00.275000Z,1970-04-07T00:00:03.746698Z,S12,MH1,00
1970-04-06T00:00:00.294000Z,1970-04-07T00:00:03.765698Z,S12,MH2,00
1970-04-07T00:00:00.301000Z,1970-04-08T00:00:03.772698Z,S12,MHZ,00
1970-04-07T00:00:00.263000Z,1970-04-08T00:00:03.734698Z,S12,MH1,00
1970-04-07T00:00:00.282000Z,1970-04-08T00:00:03.753698Z,S12,MH2,00
1970-04-08T00:00:00.289000Z,1970-04-09T00:00:03.760698Z,S12,MHZ,00
1970-04-08T00:00:00.251000Z,1970-04-09T00:00:03.722698Z,S12,MH1,00
1970-04-08T00:00:00.270000Z,1970-04-09T00:00:03.741698Z,S12,MH2,00
1970-04-09T00:00:00.265000Z,1970-04-10T00:00:03.736698Z,S12,MHZ,00
1970-04-09T00:00:00.227000Z,1970-04-10T00:00:03.698698Z,S12,MH1,00
1970-04-09T00:00:00.246000Z,1970-04-10T00:00:03.717698Z,S12,MH2,00
1970-04-10T00:00:00.261000Z,1970-04-11T00:00:03.732698Z,S12,MHZ,00
1970-04-10T00:00:00.223000Z,1970-04-11T00:00:03.694698Z,S12,MH1,00
1970-04-10T00:00:00.242000Z,1970-04-11T00:00:03.713698Z,S12,MH2,00
1970-04-11T00:00:00.231000Z,1970-04-12T00:00:03.702698Z,S12,MHZ,00
1970-04-11T00:00:00.193000Z,1970-04-12T00:00:03.664698Z,S12,MH1,00
1970-04-11T00:00:00.212000Z,1970-04-12T00:00:03.683698Z,S12,MH2,00
1970-04-12T00:00:00.209000Z,1970-04-13T00:00:03.680698Z,S12,MHZ,00
1970-04-12T00:00:00.171000Z,1970-04-13T00:00:03.642698Z,S12,MH1,00
1970-04-12T00:00:00.190000Z,1970-04-13T00:00:03.661698Z,S12,MH2,00
1970-04-13T00:00:00.186000Z,1970-04-14T00:00:03.657698Z,S12,MHZ,00
1970-04-13T00:00:00.148000Z,1970-04-14T00:00:03.619698Z,S12,MH1,00
1970-04-13T00:00:00.167000Z,1970-04-14T00:00:03.638698Z,S12,MH2,00
1970-04-14T00:00:00.153000Z,1970-04-15T00:00:03.624698Z,S12,MHZ,00
1970-04-14T00:00:00.115000Z,1970-04-15T00:00:03.586698Z,S12,MH1,00
1970-04-14T00:00:00.134000Z,1970-04-15T00:00:03.605698Z,S12,MH2,00
1970-04-15T00:00:00.123000Z,1970-04-16T00:00:04.198472Z,S12,MHZ,00
1970-04-15T00:00:00.085000Z,1970-04-16T00:00:04.160472Z,S12,MH1,00
1970-04-15T00:00:00.104000Z,1970-04-16T00:00:04.179472Z,S12,MH2,00
1970-04-16T00:00:00.675000Z,1970-04-17T00:00:03.542925Z,S12,MHZ,00
1970-04-16T00:00:00.637000Z,1970-04-17T00:00:03.504925Z,S12,MH1,00
1970-04-16T00:00:00.656000Z,1970-04-17T00:00:03.523925Z,S12,MH2,00
1970-04-17T00:00:00.214000Z,1970-04-18T00:00:03.081925Z,S12,MHZ,00
1970-04-17T00:00:00.176000Z,1970-04-18T00:00:03.043925Z,S12,MH1,00
1970-04-17T00:00:00.195000Z,1970-04-18T00:00:03.062925Z,S12,MH2,00
1970-04-18T00:00:00.225000Z,1970-04-19T00:00:02.489151Z,S12,MHZ,00
1970-04-18T00:00:00.187000Z,1970-04-19T00:00:02.451151Z,S12,MH1,00
1970-04-18T00:00:00.206000Z,1970-04-19T00:00:02.470151Z,S12,MH2,00
1970-04-19T00:00:00.327000Z,1970-04-20T00:00:02.591151Z,S12,MHZ,00
1970-04-19T00:00:00.289000Z,1970-04-20T00:00:02.553151Z,S12,MH1,00
1970-04-19T00:00:00.308000Z,1970-04-20T00:00:02.572151Z,S12,MH2,00
1970-04-20T00:00:00.661000Z,1970-04-21T00:00:02.321377Z,S12,MHZ,00
1970-04-20T00:00:00.623000Z,1970-04-21T00:00:02.283377Z,S12,MH1,00
1970-04-20T00:00:00.642000Z,1970-04-21T00:00:02.302377Z,S12,MH2,00
1970-04-21T00:00:00.590000Z,1970-04-22T00:00:02.250377Z,S12,MHZ,00
1970-04-21T00:00:00.552000Z,1970-04-22T00:00:02.212377Z,S12,MH1,00
1970-04-21T00:00:00.571000Z,1970-04-22T00:00:02.231377Z,S12,MH2,00
1970-04-22T00:00:00.660000Z,1970-04-23T00:00:01.716604Z,S12,MHZ,00
1970-04-22T00:00:00.622000Z,1970-04-23T00:00:01.678604Z,S12,MH1,00
1970-04-22T00:00:00.641000Z,1970-04-23T00:00:01.697604Z,S12,MH2,00
1970-04-23T00:00:00.172000Z,1970-04-24T00:00:01.832377Z,S12,MHZ,00
1970-04-23T00:00:00.134000Z,1970-04-24T00:00:01.794377Z,S12,MH1,00
1970-04-23T00:00:00.153000Z,1970-04-24T00:00:01.813377Z,S12,MH2,00
1970-04-24T00:00:00.207000Z,1970-04-25T00:00:01.867377Z,S12,MHZ,00
1970-04-24T00:00:00.169000Z,1970-04-25T00:00:01.829377Z,S12,MH1,00
1970-04-24T00:00:00.188000Z,1970-04-25T00:00:01.848377Z,S12,MH2,00
1970-04-25T00:00:00.196000Z,1970-04-26T00:00:02.460151Z,S12,MHZ,00
1970-04-25T00:00:00.158000Z,1970-04-26T00:00:02.422151Z,S12,MH1,00
1970-04-25T00:00:00.177000Z,1970-04-26T00:00:02.441151Z,S12,MH2,00
1970-04-26T00:00:00.660000Z,1970-04-27T00:00:02.320377Z,S12,MHZ,00
1970-04-26T00:00:00.622000Z,1970-04-27T00:00:02.282377Z,S12,MH1,00
1970-04-26T00:00:00.641000Z,1970-04-27T00:00:02.301377Z,S12,MH2,00
1970-04-27T00:00:00.249000Z,1970-04-28T00:00:03.116925Z,S12,MHZ,00
1970-04-27T00:00:00.211000Z,1970-04-28T00:00:03.078925Z,S12,MH1,00
1970-04-27T00:00:00.230000Z,1970-04-28T00:00:03.097925Z,S12,MH2,00
1970-04-28T00:00:00.554000Z,1970-04-29T00:00:03.421925Z,S12,MHZ,00
1970-04-28T00:00:00.516000Z,1970-04-29T00:00:03.383925Z,S12,MH1,00
1970-04-28T00:00:00.535000Z,1970-04-29T00:00:03.402925Z,S12,MH2,00
1970-04-29T00:00:00.441000Z,1970-04-30T00:00:03.308925Z,S12,MHZ,00
1970-04-29T00:00:00.403000Z,1970-04-30T00:00:03.270925Z,S12,MH1,00
1970-04-29T00:00:00.422000Z,1970-04-30T00:00:03.289925Z,S12,MH2,00
1970-04-30T00:00:00.154000Z,1970-05-01T00:00:03.625698Z,S12,MHZ,00
1970-04-30T00:00:00.116000Z,1970-05-01T00:00:03.587698Z,S12,MH1,00
1970-04-30T00:00:00.135000Z,1970-05-01T00:00:03.606698Z,S12,MH2,00
1970-05-01T00:00:00.187000Z,1970-05-02T00:00:03.658698Z,S12,MHZ,00
1970-05-01T00:00:00.149000Z,1970-05-02T00:00:03.620698Z,S12,MH1,00
1970-05-01T00:00:00.168000Z,1970-05-02T00:00:03.639698Z,S12,MH2,00
1970-05-02T00:00:00.200000Z,1970-05-03T00:00:03.671698Z,S12,MHZ,00
1970-05-02T00:00:00.162000Z,1970-05-03T00:00:03.633698Z,S12,MH1,00
1970-05-02T00:00:00.181000Z,1970-05-03T00:00:03.652698Z,S12,MH2,00
1970-05-03T00:00:00.194000Z,1970-05-04T00:00:01.250604Z,S12,MHZ,00
1970-05-03T00:00:00.156000Z,1970-05-04T00:00:01.212604Z,S12,MH1,00
1970-05-03T00:00:00.175000Z,1970-05-04T00:00:01.231604Z,S12,MH2,00
1970-05-04T04:08:40.016495Z,1970-05-05T00:00:03.639137Z,S12,MHZ,00
1970-05-04T04:08:39.978495Z,1970-05-05T00:00:03.601137Z,S12,MH1,00
1970-05-04T04:08:39.997495Z,1970-05-05T00:00:03.620137Z,S12,MH2,00
1970-05-05T00:00:00.185000Z,1970-05-06T00:00:03.656698Z,S12,MHZ,00
1970-05-05T00:00:00.147000Z,1970-05-06T00:00:03.618698Z,S12,MH1,00
1970-05-05T00:00:00.166000Z,1970-05-06T00:00:03.637698Z,S12,MH2,00
1970-05-06T00:00:00.173000Z,1970-05-07T00:00:03.644698Z,S12,MHZ,00
1970-05-06T00:00:00.135000Z,1970-05-07T00:00:03.606698Z,S12,MH1,00
1970-05-06T00:00:00.154000Z,1970-05-07T00:00:03.625698Z,S12,MH2,00
1970-05-07T00:00:00.169000Z,1970-05-08T00:00:03.640698Z,S12,MHZ,00
1970-05-07T00:00:00.131000Z,1970-05-08T00:00:03.602698Z,S12,MH1,00
1970-05-07T00:00:00.150000Z,1970-05-08T00:00:03.621698Z,S12,MH2,00
1970-05-08T00:00:00.185000Z,1970-05-09T00:00:03.656698Z,S12,MHZ,00
1970-05-08T00:00:00.147000Z,1970-05-09T00:00:03.618698Z,S12,MH1,00
1970-05-08T00:00:00.166000Z,1970-05-09T00:00:03.637698Z,S12,MH2,00
1970-05-09T00:00:00.134000Z,1970-05-10T00:00:03.605698Z,S12,MHZ,00
1970-05-09T00:00:00.096000Z,1970-05-10T00:00:03.567698Z,S12,MH1,00
1970-05-09T00:00:00.115000Z,1970-05-10T00:00:03.586698Z,S12,MH2,00
1970-05-10T00:00:00.124000Z,1970-05-11T00:00:04.199472Z,S12,MHZ,00
1970-05-10T00:00:00.086000Z,1970-05-11T00:00:04.161472Z,S12,MH1,00
1970-05-10T00:00:00.105000Z,1970-05-11T00:00:04.180472Z,S12,MH2,00
1970-05-11T00:00:00.697000Z,1970-05-12T00:00:04.168698Z,S12,MHZ,00
1970-05-11T00:00:00.659000Z,1970-05-12T00:00:04.130698Z,S12,MH1,00
1970-05-11T00:00:00.678000Z,1970-05-12T00:00:04.149698Z,S12,MH2,00
1970-05-12T00:00:00.695000Z,1970-05-13T00:00:04.166698Z,S12,MHZ,00
1970-05-12T00:00:00.657000Z,1970-05-13T00:00:04.128698Z,S12,MH1,00
1970-05-12T00:00:00.676000Z,1970-05-13T00:00:04.147698Z,S12,MH2,00
1970-05-13T00:00:00.640000Z,1970-05-14T00:00:04.111698Z,S12,MHZ,00
1970-05-13T00:00:00.602000Z,1970-05-14T00:00:04.073698Z,S12,MH1,00
1970-05-13T00:00:00.621000Z,1970-05-14T00:00:04.092698Z,S12,MH2,00
